ad_spend,store_visits,discount,competitor_price,season_index,sales
2960.196257,200.4991372,22.71451741,413.0568598,1.016061822,4821.247688
1331.84505,283.6907117,29.55621978,497.3968064,1.410227199,2946.889349
4863.130825,138.9001576,24.29739361,722.1974207,0.543546578,6684.646949
3988.097705,412.3284788,13.80619854,665.5168632,1.265804088,7414.642229
4727.745237,133.5996296,27.11301784,250.3937008,1.072473228,7249.06063
4526.723077,88.23483045,12.29543019,734.1855187,0.925449117,6170.655852
3190.549905,246.3107119,15.74802253,483.0602907,1.244080444,5059.955452
4648.434058,346.2383478,14.31389302,646.3172869,1.465824424,8532.368877
898.2162592,246.9725712,13.42871618,284.0235388,0.729206211,1386.974106
1381.922881,174.5393594,23.25572308,602.4317154,0.643647365,2482.89093
703.5228001,301.1770328,15.80306722,341.7956106,1.412881745,2556.714992
1963.986488,206.1510509,9.501513661,463.0285383,1.168953077,3425.396912
2249.047804,469.7904606,7.74474503,210.117722,0.937986022,5521.928521
1721.070643,465.1903128,1.132419509,290.9663828,1.07325957,5266.672919
4229.318791,276.067319,17.49585486,255.2482959,1.245613905,7017.644119
2105.38997,197.5477973,6.898842462,343.8465038,1.273031899,3526.392738
1764.205294,381.7095863,4.44401766,260.010854,1.419894181,4083.063055
2942.132374,66.52082457,19.61489891,615.146016,0.926842789,4658.736538
1134.159012,263.6460527,20.43627773,217.4239413,0.79341091,3303.181943
4109.886413,201.3455274,22.56464677,570.6443004,1.139664267,5814.243517
835.4778966,464.2411483,15.10730689,284.4246985,0.915727899,3717.24469
4940.991215,55.40136227,26.82163816,767.0968743,1.094598454,7237.945875
3975.101462,298.7666941,28.0902826,759.8564439,0.919985798,7362.894803
1394.220567,383.2986115,24.22112819,335.3018615,0.652995787,3702.985068
524.8495271,268.2580944,19.06780446,568.6527789,0.969426752,1480.22297
4169.576428,88.43136357,9.111628608,216.8031917,1.190917822,7028.38932
3680.858047,487.6076255,29.48834765,759.0731258,1.299283808,7432.620793
3780.532256,283.1046941,8.224085016,513.7923849,0.993326277,7735.362829
3970.71656,326.3838099,6.07970766,225.9338909,0.66523789,7839.108381
833.2009328,156.4744022,13.26462341,405.4999958,0.91468771,1670.194922
2113.095778,267.5741383,1.705217121,246.1096771,1.286293929,3732.248135
1021.410768,243.1172714,29.35483394,435.7666636,0.912859271,1833.339435
4383.965416,83.7031289,17.65300669,601.9558053,1.196530794,5642.322185
3304.841571,97.7721591,16.70856275,481.9339448,1.007213682,4806.103624
1989.041112,426.8626338,19.6738884,430.2333048,0.741223125,5054.807568
786.0125763,157.9189785,14.91070943,271.4942273,1.296150508,1626.398747
1899.420448,137.7312222,0.961905513,346.9634274,0.584213454,3773.143889
1963.324949,277.2101531,18.36933867,260.0859726,1.024890283,4128.560697
3783.227803,395.9362091,21.48521631,684.499239,0.708891034,6704.702871
3369.008621,77.87593336,12.50247182,281.1438968,0.567065629,5148.106653
4492.457342,309.5635638,22.71886716,557.2240199,1.002933937,7869.642968
2624.967163,103.6446993,6.81003898,405.6442482,0.999562156,4152.661395
1038.174107,66.40747287,6.638297732,335.5870308,1.206900902,1653.926055
3709.601543,73.73477847,4.842509631,583.6810637,1.244750693,5058.076219
3923.532719,425.3738487,11.15984279,474.2013856,1.227791489,7329.276482
3025.747389,103.0876176,25.41036106,440.0872804,0.909558733,5595.30731
3969.35231,70.31811399,24.83736186,555.7112029,1.131689787,6249.543495
2722.080184,247.0549492,11.48472624,494.7605771,1.076945243,4092.357754
2852.297732,429.7970624,17.67356208,382.0905251,0.921561756,4779.970626
2423.934583,168.0837694,21.62448949,535.4367727,1.097212694,3891.766873
614.3860703,239.7706779,7.236203239,601.6991459,1.447247877,2042.392551
985.5114215,67.96513965,5.044232577,216.0158952,0.692893744,1348.724745
641.4313356,252.0853314,29.1628798,479.5230373,1.405772096,2086.271238
3363.846851,309.9258863,18.5267194,234.6099708,0.553455514,6263.34093
1914.601915,306.9081742,29.44247166,311.8432484,0.808389213,3797.181572
2788.56811,199.5920115,10.13267961,536.3052404,0.788145249,5044.261727
4584.049133,191.9899313,21.090951,719.7133492,1.126365108,6805.932572
1621.815031,97.98062852,6.678109096,729.6834075,0.631224952,2141.369211
2346.723154,215.0592443,7.836005138,241.9664061,1.382347612,4686.178359
3899.980123,94.77260099,15.35706364,451.4630518,1.328551408,5819.965172
1529.591745,394.9681751,9.588543765,549.8038898,1.15206582,4710.929396
846.4095942,484.823434,5.028646915,288.2419427,0.958413832,3778.932521
1803.881538,486.5335055,7.88642106,659.25933,1.432956042,4875.284195
1225.495793,439.2819947,1.072451834,646.5411551,1.330746555,3508.558828
4683.639436,320.3564672,21.13270864,742.0046082,0.999315148,8279.674358
4136.541708,365.3895638,14.76349971,205.0916073,1.201873354,7582.785679
3350.316904,178.3426112,2.827291992,330.0105464,1.066929952,5787.43453
4421.572656,333.8466891,5.150819794,696.3120285,1.087942238,7256.64693
4116.524346,255.0422972,3.076036143,602.3480305,0.830976069,7473.699437
1339.565265,266.9078029,18.37778425,736.6339122,0.962084605,2735.34598
4516.515493,390.9994522,2.826310908,234.3077927,0.578121431,9516.880118
2927.040089,176.86326,22.62846999,558.1783794,0.857348692,5815.345195
4133.480698,193.1178253,0.61532758,541.4279449,1.195828515,7132.090838
4532.41085,466.088806,7.48127364,221.4046498,1.453216031,8940.400824
1931.015637,75.30093268,26.72000028,508.1132461,1.463064113,2155.566546
995.2336604,268.5354343,21.55593954,565.7121868,1.055722869,2640.887876
1525.708231,460.7603602,2.189049988,314.7759045,1.106622252,4445.927652
2421.985049,324.6633535,24.63378313,363.9977499,0.685721186,5001.490153
4181.066447,295.8831834,14.79105365,584.2084078,1.195308108,8024.53818
4373.287625,162.3848807,25.40349082,480.9805686,0.570658793,6332.238009
531.2845874,204.4739701,18.02219323,714.8081945,0.784685686,620.769873
2798.362862,433.4217871,20.45499096,405.4290596,1.168363347,5740.914368
2378.349514,301.6481593,29.80504681,359.995795,0.810310132,4916.524741
1499.485147,281.6339872,6.970066378,790.9195642,0.549846874,3243.391899
1039.394153,94.81087109,18.71836724,746.6814621,1.331870409,827.4098952
2019.268271,57.2126704,13.8096417,217.395647,0.810330007,3397.435875
4743.093668,483.6583349,1.183558588,662.4371692,0.563105225,8401.80255
1954.413194,219.6437753,0.434119245,266.2008643,0.574788165,3405.16171
2834.557798,321.4458779,3.576857335,216.4911169,0.751758799,5607.411137
3663.585315,85.87178293,19.47275222,364.2173096,0.678015947,5175.480213
2136.333211,357.4014286,17.01489264,361.6075274,1.274300118,5002.487757
4873.019372,469.6550189,16.60288683,691.5912574,0.821684047,9098.125201
4831.012827,309.0493638,0.955702876,626.4003476,1.304695785,9189.963258
1633.020331,106.7518951,14.07908989,788.9656564,0.673845998,2101.210785
2737.618277,311.7746874,27.73868454,626.9077402,0.99287918,4845.144322
1853.952394,394.8562459,11.92775608,450.953332,1.188037134,4904.121642
1781.782225,232.8874415,18.74767409,619.3565966,1.151990854,3131.727942
665.9912631,445.9269866,23.39456027,799.6754403,1.10112941,3123.961085
3243.039503,341.907329,23.51775837,626.0851295,1.424821602,6136.960749
2762.055605,454.6620132,15.57840247,657.0088136,0.728525148,4573.179665
731.6543806,330.5773901,25.73855836,763.0190091,0.993719204,2491.227321
1753.909089,109.0795874,11.7413428,268.1907568,1.38399255,3328.338795
4587.196487,189.36127,26.66079644,622.8705761,0.577893766,7549.920833
1578.028508,140.8077267,7.206814992,710.4835748,0.555888268,1486.254962
1152.026924,458.971924,8.40649221,772.6271601,0.733302288,3003.904421
2702.537421,392.1800303,1.593618726,326.5815738,1.13302122,5465.812845
4935.427043,354.379266,23.8674551,502.3574046,0.759879626,8129.113329
1589.248722,185.4348438,12.51165709,608.3329086,0.690239884,3584.030468
3524.609963,132.8201474,6.873498417,348.4806377,0.958802315,5616.788315
3927.288269,390.4029896,6.953708328,560.283718,1.113598069,7329.174784
1569.368948,263.3710756,27.04199824,354.5472695,0.748557707,3407.826312
3776.973569,151.6052985,25.01749801,400.0742123,0.800691187,6153.917153
2155.024097,327.4798902,16.60592656,464.9112179,1.113559305,2686.772188
3345.376238,68.15023346,18.48332401,517.5140592,1.445738422,4465.707036
3350.883698,196.7766144,14.22976712,469.619523,1.174741727,4809.315876
2910.986078,260.8506476,11.74999629,495.9173119,1.282904144,5382.309672
906.3039652,116.5812503,27.46430644,379.1532538,0.866810095,1237.286527
4258.86123,493.0945149,3.768381106,295.3790564,0.772254359,8602.916233
1943.510292,144.0938141,12.55340369,228.4099864,0.954267743,2307.297963
1339.333297,108.6589085,10.33685724,317.5872335,1.307132829,2066.072673
683.488137,141.5906932,14.94452161,549.1661849,0.956299642,1721.098626
3159.018244,396.0775099,13.72895624,671.6692687,1.346725409,6775.949189
3549.039628,241.4775467,15.56668595,301.5485585,1.488771981,6523.248619
574.6452302,304.4371729,4.197569317,265.1332147,0.572026666,1473.779331
2804.418762,59.45412064,15.39424505,649.5742163,0.545410156,4470.906028
1519.230988,65.49408886,7.272564417,383.0949983,0.649589703,2602.108206
3403.277557,250.6214974,5.52994047,770.8996635,0.884369676,5645.097563
1284.648931,417.4948594,1.945026564,628.5907824,0.631042209,2492.227488
3609.219821,448.3574954,22.87957676,396.0536283,1.370664478,7614.189304
2240.309058,89.01795542,12.82325763,373.7256487,0.523146251,3092.720029
4715.284949,292.2633959,18.7993105,514.2190318,0.815792716,8124.274838
1118.844249,460.9533588,21.8278003,247.486801,0.684694629,3614.656546
2034.79858,224.5877395,20.37949996,270.6059076,1.43153933,4552.68512
1010.630846,423.3046241,14.11502157,305.5147288,1.169481005,3207.613517
4661.121282,110.1630445,11.63695587,664.834156,1.412030256,6914.944072
4448.02709,470.9275204,11.27879729,508.3144156,1.47232871,9325.993001
1660.737325,388.1404929,19.20146391,206.3402737,0.997098244,3765.552437
3469.928207,473.6004768,14.84383065,604.1099165,0.734319108,7363.016263
4177.499901,354.4777551,25.47396744,454.2141072,0.693728786,7335.094381
2998.403652,213.5317694,26.24105953,506.511419,0.722918862,4410.831991
2883.427603,472.1815276,5.11681134,328.469746,1.208593308,6396.857491
1588.335309,174.0050493,4.087009546,531.069337,0.540445728,3143.464117
918.9624551,199.4776349,18.91202778,787.4919439,0.551361073,2244.600166
4537.470911,365.3637881,9.036772442,244.0668146,1.108142942,9106.913982
4551.881257,394.3923348,0.557121563,370.3504398,1.142057147,8373.391098
3348.956558,468.2315677,26.65928008,345.7985557,1.165262924,6351.041672
2025.63406,142.1610841,6.807023017,349.1295865,0.871880505,3259.950771
2071.443086,409.0991158,27.87841955,427.2238145,1.305944889,3967.450482
3766.800555,382.345724,21.52303353,690.8658708,1.033624588,6705.985813
4536.99617,78.70755031,22.8796047,747.715214,0.60546563,6213.340459
4491.888909,224.2504135,6.043844874,321.3290525,1.297099307,7931.270829
4009.439956,177.2444557,7.025832769,525.7699628,1.453067786,5335.601681
3389.142408,187.020691,15.63803261,582.1393833,0.560036313,5041.121987
878.6298425,492.3260958,5.162995579,513.0964846,0.891351339,2972.535974
1227.329213,339.2498361,9.16295078,460.4458365,0.987516045,3690.570771
4543.493848,372.954271,9.643874338,315.1853035,0.64647076,7787.432368
3228.930768,489.4779368,4.788897998,492.9316155,1.367708948,6989.234423
541.3867323,219.7408021,6.155485002,440.7288966,0.784149645,1448.264927
956.6219429,410.8280758,23.65655526,677.3380175,1.28300854,3257.818761
3485.757961,245.5389335,5.015875636,658.1626155,1.170994482,6200.978582
522.7771273,441.2901523,0.853721755,280.3992087,1.098045822,2840.34265
1223.636231,131.2958936,18.88064828,253.1114315,0.692142849,1837.147607
2969.302052,476.4587797,29.27949358,744.8923659,0.720703521,5035.780967
3613.52839,148.4472688,9.936414439,521.3050334,0.547348405,5780.610553
3433.825668,196.7992281,3.559671096,714.6805624,0.74071243,5807.452629
1509.211893,390.2865053,17.11161976,234.8906723,0.845443609,3085.696696
3704.806496,227.1898137,27.19062633,515.9093699,1.333145304,5418.340877
1567.620894,323.6951195,23.52185339,523.6559087,0.866392667,3459.256517
1964.298642,250.0580755,18.67547605,716.4212195,1.254621783,3631.509883
3859.211323,384.0664717,9.451694898,258.5659989,0.939442281,6931.244785
3423.348046,152.7490636,16.2564052,344.2673382,1.284868312,5199.454473
4321.505347,76.30609426,2.737345239,443.9229883,1.4762716,5592.557662
3459.258015,184.9682289,20.36836273,719.5048853,0.739841558,6037.869415
3057.388715,263.4388992,21.75288057,763.329989,1.362341612,4452.3944
921.5364552,125.6090235,28.95094869,795.6347718,1.121824086,1377.898673
2154.721114,209.6587803,7.811920762,775.5160919,1.317294262,3590.709028
1693.410655,229.9923582,0.553692571,203.5650535,1.151585902,4189.517332
1597.953395,75.82632966,16.36825393,228.6250049,0.923949507,2051.831142
4878.547496,312.4882617,21.20371513,288.5640915,0.728074939,8482.561982
2268.939761,447.9545426,23.71222428,409.3172581,0.570035225,4240.793555
4514.209498,118.2843108,5.812167991,697.9508186,1.035518364,5797.700416
3340.123817,319.013606,7.852586071,735.5937172,1.490326095,6266.226235
4076.650866,349.1326422,15.37772776,312.1006438,1.238041805,6589.429634
2761.866919,238.7006062,9.918024299,571.798491,0.827345541,4682.122517
3096.067481,365.4939143,25.8153446,750.417191,1.3272048,6145.275414
2716.329622,234.8291946,14.21280461,478.2390416,1.268984,5122.643235
1378.593445,277.0867796,23.98735932,262.1261432,0.781635793,2687.08953
3751.034519,53.30887005,17.41859281,474.6881901,0.51430749,4555.19423
1763.475631,361.2740514,23.19270425,425.4769414,0.618162639,4146.385791
609.4218489,347.6042055,9.980189596,546.5947976,1.37730619,2813.750582
3404.625332,67.2803948,24.94249866,463.1952106,1.336563035,4518.971038
1296.998057,215.7125483,8.237169467,210.4075561,0.795209001,2387.609839
4732.06363,490.5643284,16.38296424,796.39864,0.785195426,8503.221459
4792.678597,239.3314532,6.420213395,526.1241426,1.292864987,8212.235368
4616.889756,275.8754323,14.26579565,484.1784533,1.43773747,8417.724629
2165.714151,459.4685712,9.545256285,772.7704229,1.279137257,4238.024521
569.5547744,372.7678441,8.001102919,293.5162206,1.105578677,1676.318046
4677.433532,311.931559,29.00955054,313.5425615,0.74267135,9219.730126
2426.828667,409.0121066,4.802223165,684.8088494,1.025747914,5021.287787
4849.946686,438.9648199,23.61977512,356.498648,0.733511859,9089.464093
4836.289897,255.5996323,29.52494878,679.5362638,1.30801142,7373.749316
4338.54255,263.7987642,0.597044512,362.9200897,0.88696108,7793.221505
1825.020014,223.722921,20.97082242,219.9125781,1.333697217,3977.210722
2232.939779,485.017763,7.587354167,510.2088343,0.881609218,5457.988144
4330.115022,363.7248144,1.21463473,318.0118605,1.324149405,8944.152796
1926.149023,87.45037979,12.08668737,654.7077758,0.833317815,2535.136401
1262.71736,438.3318305,28.05653431,584.7197799,0.940132705,3224.755443
3005.605681,266.2519734,0.352952831,754.1616008,1.115488419,5370.822524
4712.696484,80.93925789,17.63657076,669.7930144,0.570287614,7005.427471
3632.134085,297.3727648,15.04189436,308.4655729,1.448207062,6680.811322
3065.275265,237.7239255,26.20152493,680.094942,1.073605786,4359.705925
937.294222,444.9872322,2.520051436,585.0422269,1.007820015,3314.057181
3267.53252,141.7975716,20.4457809,601.3709851,1.339393971,4764.433128
4955.242325,421.9090743,20.40329095,699.3577316,1.36576273,8515.716512
1130.378069,300.959911,20.07240051,544.2944415,1.022260405,2600.893335
2832.483436,74.57463645,28.27003485,479.6021086,1.427262326,3503.000203
4448.178824,487.3303856,24.69262587,581.9846212,0.564737766,7840.005301
3833.45878,280.6768598,1.259181787,378.7744574,0.613225792,5542.491121
3636.570834,180.8945844,14.13248552,309.5582787,1.09678823,6865.912124
3661.178378,261.2330789,11.93859169,569.9527028,0.854065862,6517.531859
2117.71018,436.0360026,9.304416633,340.3090215,0.964225166,4952.356343
1821.163299,187.206406,13.54010175,247.9490656,0.828079218,3016.966675
4142.1252,136.7043784,11.52582555,200.3325108,0.904725311,5201.263793
4145.510276,108.0820611,12.970017,564.9916408,1.322646347,5839.170726
4401.825434,184.0367293,29.37785597,417.2892701,1.0934762,7275.114514
4609.582487,401.0216392,2.658989242,651.3865824,1.497344549,8872.81681
2801.040795,262.2318643,27.6669261,425.105839,1.286879198,5242.850163
2756.823326,152.3667217,14.4071014,491.6020689,0.773666254,4454.385231
4092.328305,124.7832498,18.71226736,444.2509837,0.764345118,6887.109222
3424.837688,199.7282644,24.905489,590.3448747,0.83589827,5267.01642
3658.850948,472.9659678,10.81389087,413.6834972,1.343259481,7983.480202
4081.067012,204.3620207,12.91265724,778.26059,0.527287651,6209.930109
4505.024038,494.6558342,12.28555441,761.688192,0.730181279,8072.642102
2020.978206,268.3537051,11.24193068,708.8167416,1.40491842,3219.005012
2190.123287,130.6237632,27.76587965,752.1801623,1.139896436,2549.450538
922.9187293,451.0130413,24.86789674,469.4838131,0.726847096,3359.248239
3102.260634,257.1599179,3.269999696,521.8582381,0.719144968,5132.014068
661.7402321,369.3521046,3.243700574,645.2555555,1.362618102,1801.46736
2595.191082,492.6702124,12.83608545,617.687555,1.393757508,6118.369546
2941.900856,72.57890764,2.959721302,734.4071574,0.756131091,4337.730701
1789.435635,93.5125519,18.57279286,629.7986164,0.920510358,2961.855588
3158.749673,374.2055337,4.310748218,798.7308249,1.334595739,6210.051705
637.2511247,176.8212515,15.67119792,409.1034799,1.271007439,1004.85254
668.0668494,132.9356286,0.21659841,699.7986453,1.313916107,1169.103047
4201.702523,67.71284592,9.497890452,618.5808937,1.018398191,6134.208854
2120.857886,59.83102039,20.31572171,614.8318671,1.411549048,2354.070872
1071.772307,398.5185214,14.52116821,395.5013569,0.825951544,2602.844844
2850.09467,110.4950423,29.34808458,671.3610755,0.656672134,3669.820149
3964.970989,260.4742772,26.22311388,740.2256134,1.208732333,7437.882065
1471.194624,322.6535668,10.77212337,331.1290769,1.039354416,3261.850316
3303.007141,242.7583103,1.364596244,575.2981023,1.354585769,6337.94293
884.0635925,62.19799355,25.368789,435.2808975,0.581159249,812.4656787
732.5677453,402.5756762,27.33702931,793.7288716,1.343692403,2674.669866
2891.095842,54.73095104,24.6188218,487.2996895,0.793294653,4441.38227
2932.858047,392.8504525,3.838498228,336.9921043,1.154855667,6554.953035
3368.434557,451.9870222,29.93745403,429.1145751,0.540128789,6874.636992
3767.411002,244.7779645,7.757526647,592.3030339,1.109581296,7034.463547
4891.334358,290.9941129,21.72614738,245.6536228,1.217271689,8591.710147
2823.351567,264.6425267,27.24104629,562.1611521,0.868750215,5710.240469
1953.304128,225.1438784,7.07061343,758.7348555,0.715410705,2582.329878
4078.337876,449.3410409,27.24775664,710.2176726,1.037630677,7718.456052
1718.745131,452.2700798,9.284447376,240.604122,1.333190804,4722.465936
2475.371393,201.1173641,29.29239667,796.0339272,0.823547358,3337.103826
853.053716,326.7813893,8.437800611,619.2361542,0.752469298,2638.562088
614.0783454,467.108403,28.60307474,297.3684946,0.778935309,2003.271358
4831.917866,482.9263245,1.606339527,207.4496535,1.449132153,9182.375784
4261.910542,279.0315682,21.27816035,302.7695818,0.859276916,6350.668017
3631.883927,253.7711624,15.96333402,702.9055524,0.50360424,6784.109264
2340.28825,175.4124422,14.33631231,212.983595,1.281681208,3983.603464
1279.82444,481.4923429,6.704829428,339.8883822,1.199274795,5095.666888
1203.966692,114.266437,21.16787369,654.3833572,0.628568265,2056.143129
1626.093042,310.9233092,5.724284743,551.6663215,1.484904249,3748.927396
2971.519991,177.1476204,16.58525388,669.6414262,1.108062285,4370.499807
3715.681652,175.5537307,7.597360891,647.6903023,1.000779491,5354.005853
3470.888195,232.2358643,28.66864139,230.3608323,0.882219268,6175.666707
1759.702536,499.4568211,0.858935815,735.5068515,1.398672756,4532.059521
4796.893763,74.73483808,5.991848403,336.2191006,0.743963481,6585.365182
3820.536125,310.3438182,7.269318192,532.0354641,0.7857689,6041.487895
2994.593236,87.15747112,12.42203477,586.5728939,0.622410807,3867.294899
3252.743358,119.5343735,6.981907256,301.1769265,1.259119096,6101.692285
2388.200281,247.8033238,14.74047271,785.738754,1.09554928,5173.871255
1614.789453,279.7070591,26.1739657,492.8935737,1.109066169,3289.340856
2101.877054,166.4565838,21.36190264,234.5856174,0.718470431,3672.651786
3910.307497,192.4057089,17.39885942,762.3572269,1.151168389,5898.478596
564.7706988,89.13515912,2.670095339,551.7607059,1.265458447,382.7888205
1022.326882,186.4489027,20.81976325,619.5159188,0.857888531,2466.671769
707.0118891,484.9512977,4.992428529,515.105474,1.301347144,3986.080798
683.2796104,475.1183218,23.59102158,700.8427729,0.848790589,2174.192859
4349.572628,200.6952306,7.501702755,219.8800773,1.258138462,7260.657585
3666.460367,306.8842713,12.51146185,361.0270192,0.533730107,6405.917125
2633.782231,459.317926,10.51410607,481.7890138,1.051164601,5567.594459
940.2537229,52.78272019,25.76441744,245.9621698,1.469526561,1842.224934
2712.271438,414.8076067,3.796333761,623.5440016,1.481244601,4979.290771
2630.622969,476.7662988,16.96934647,436.1980484,0.781752578,6059.98394
1279.408415,91.09658045,4.261848283,363.6007942,0.941399091,2424.043441
2452.332422,122.6514587,21.14387508,202.0273081,0.562977908,3858.8793
2293.271305,482.3358362,27.15234383,631.898187,1.373341308,5548.54489
3271.325441,291.8930646,13.03822962,700.2855853,1.068572153,5771.040084
3357.921429,56.38848551,14.64276781,437.0243214,0.885100679,5449.04441
703.868044,165.9343994,27.82268509,538.5307862,0.612770558,427.575342
2185.756766,252.4746534,15.62974166,336.6119756,1.446767285,3969.969134
3316.369621,361.80901,14.62795314,573.3185878,1.030219048,6163.362889
2764.113164,379.9221702,17.34987308,207.282475,0.782927929,4386.010752
4354.204285,497.9396808,20.67689209,493.1863383,0.85021513,7893.714776
3464.121342,179.3800397,3.206501253,586.5232891,0.770697181,5200.412885
1233.204922,292.1990458,24.63331583,750.9150639,1.101809809,2959.876596
817.5593633,289.9955965,13.06515082,428.8014903,1.429963576,1877.801926
3390.886752,232.5403668,2.170455297,659.1141218,1.356693803,5318.130494
619.3008974,126.1228522,23.58548008,558.612218,0.960380875,1304.77154
3135.990116,489.8554534,11.30849915,756.2072678,1.326499362,5652.786299
4731.036086,433.992734,3.011024853,439.0266054,0.923105481,7868.026343
3089.6338,274.2498627,19.01337119,391.4572039,0.752307141,5336.650532
2246.764668,321.4604402,26.4039406,732.2851992,1.483415115,3433.396556
3394.796983,152.2674741,26.63260528,229.5466408,0.803887568,4714.807584
2562.138007,294.7041817,28.72990424,281.8312358,0.823724231,5107.155269
2955.275552,362.7365599,26.03116379,249.4426608,1.489692868,6254.511137
4736.591639,281.8251628,0.06422758,705.8659739,0.633927493,8355.788876
2237.46187,495.6283268,11.40723499,206.364454,1.260533988,6134.769536
4825.357537,325.1037453,24.5562774,716.9942933,1.435812758,8693.680239
4574.077889,216.9381707,10.98759018,470.7606772,1.011794994,6415.264038
1381.060107,397.4684124,18.04645519,202.4151673,0.502521762,3951.791951
812.1258539,126.7081302,18.18950842,440.9871063,0.875058944,1069.741742
953.5010062,223.0321162,10.95075912,312.0805046,0.611568992,1824.759352
581.9982154,206.1315277,27.13421782,574.6402925,0.916187661,1471.131619
924.9933234,244.3131928,15.09685036,607.615274,1.290026762,1132.648022
3573.53048,401.8009217,13.94352618,492.5165422,0.938711549,5979.071761
820.3489181,267.8778645,29.92541237,224.3117153,0.931925121,2426.634078
1935.390336,407.3065026,14.80501092,593.6772826,1.056789477,4581.654881
4301.938899,309.4200064,5.351947558,705.2232702,1.081690585,7472.310429
604.7237108,203.9312456,15.39208269,632.1945664,1.356296309,854.234538
4165.108172,414.4904347,24.42050207,697.9747514,0.808355439,7905.611535
1768.346486,157.2303517,23.30580981,320.3057141,1.321671264,3315.95369
1031.741724,150.9723409,23.65745295,733.3327638,1.065933749,1543.204483
3635.317244,277.0263158,21.24071352,393.3160704,0.80052955,5738.397524
3330.242811,167.3821607,7.626534872,208.0428886,0.795126044,5392.853708
4448.624061,54.08916573,25.86252258,706.0349878,0.861137517,6556.068293
3807.819697,341.7338873,26.80330396,765.0927614,1.122693243,7226.34121
4115.664187,279.9922197,5.824580899,593.3349185,0.730811731,6891.891568
1769.155577,250.4830165,3.913669097,338.8619783,1.420333562,3499.492361
1298.477947,485.1358316,29.26814906,351.0466786,1.074912584,3740.530943
3877.766382,307.0396328,26.04971891,479.9557241,1.420015777,6873.232789
